url,url_immagini
https://comics.panini.it/store/pub_ita_it/mmgno090r-it-manga-graphic-novel-blue-exorcist-8-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMGNO090R_0.jpg
https://comics.panini.it/store/pub_ita_it/mkeni065-it-history-strongest-disciple-ken-planet-action-samurai-8-4.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/K/MKENI065_0.jpg
https://comics.panini.it/store/pub_ita_it/mmafi018r2-it-manga-fight-assassination-classroom-3-seconda-ristampa-is.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMAFI018R2_0.jpg
https://comics.panini.it/store/pub_ita_it/mwoch002isbnr-it-wolf-children-wolf-children-omnibus-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/W/MWOCH002ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mmaro028-it-manga-rock-manga-rock-twin-star-exorcist-21.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMARO028_0.jpg
https://comics.panini.it/store/pub_ita_it/mshiai002isbn-it-shinai-naru-boku-e-satsui-wo-k-shinai-naru-boku-e-satsui-w.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/S/MSHIAI002ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mnote006r6-it-death-note-death-note-6-sesta-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/N/MNOTE006R6_0.jpg
https://comics.panini.it/store/pub_ita_it/mma20062r2-it-manga-2000-dorohedoro-4-seconda-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMA20062R2_0.jpg
https://comics.panini.it/store/pub_ita_it/mguns010isbn-it-gunslinger-girl-gunslinger-girl-n-10.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/G/MGUNS010ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mapos001isbnr-it-aposimz-aposimz-1-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/A/MAPOS001ISBNR_0.jpg
